username,user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,gender,location,birth_date,access_rank,join_date,last_online,stats_mean_score,stats_rewatched,stats_episodes
faresbrk,5649244,21,134,3,2,366,51.23,Male,Tunis Tunisia,2000-03-24,,2016-08-25,2018-05-17 14:09:00,7.57,0.0,2997.0
coraz0n,4155455,7,242,11,9,111,83.48,Female,"Arendal / Froland, Norway",1994-02-07,,2014-10-06,1900-05-11 04:36:00,6.97,9.0,5095.0
KamiyaYoriko,81767,1,133,12,10,12,35.63,Female,Hungary,1990-01-24,,2008-08-01,2017-03-27 02:45:00,6.72,2.0,2185.0
madziak,323337,56,98,0,16,53,28.44,Female,Warsaw,1992-04-28,,2010-05-01,2014-09-07 09:38:00,8.26,0.0,1873.0
Mitzia,1087343,48,882,5,0,1509,171.45,Female,"Bethlehem, Pennsylvania",1999-12-13,,2012-01-03,1900-05-15 09:08:00,8.15,0.0,10657.0
camilamlutz,2794313,7,63,0,0,16,26.08,Female,"Maceió, Alagoas",1997-06-06,,2013-06-30,1900-05-11 17:17:00,7.94,0.0,1588.0
dacer22,6222209,5,134,0,0,0,33.75,Male,"Hannover, Germany",1997-11-15,,2017-05-02,1900-05-09 12:41:00,6.92,0.0,2022.0
kira_is_justice,151967,20,16,3,1,5,16.58,Female,,,,2009-02-20,2012-09-27 19:29:00,8.08,0.0,979.0
sythinfinous,349889,16,231,0,5,11,82.67,Male,"Toronto, Ontario",1993-10-26,,2010-07-03,2017-11-02 19:09:00,8.13,0.0,4977.0
FatumPL,184446,4,46,2,69,6,34.36,Female,"Warsaw, Mazowieckie",,,2009-05-20,2012-11-16 02:06:00,5.07,56.0,2692.0
Shiririin,3539071,20,639,19,0,248,104.32,Female,Hope's peak Academy,1999-02-23,,2014-01-31,1900-05-13 10:17:00,7.24,0.0,7090.0
Wurffl,5698515,1,77,3,11,6,22.81,Male,"Baden-Würtemberg, Germany",1995-11-28,,2016-09-15,1900-01-16 13:10:00,7.3,0.0,1302.0
Victor2B,1228053,7,33,3,0,1,7.01,Male,,,,2012-04-02,2017-05-26 16:52:00,8.38,0.0,420.0
Dith,28800,26,215,60,2,78,101.74,Male,New York,1990-09-05,,2007-12-31,2010-09-21 17:57:00,8.29,3.0,6073.0
Preath,1636999,36,80,7,2,66,17.76,Male,Sweden,1992-04-08,,2012-10-14,2017-08-26 16:56:00,8.58,0.0,1027.0
UnNatural,1407861,44,564,41,35,143,170.58,Male,"United States, Earth",1991-12-28,,2012-07-20,1900-05-14 10:55:00,7.29,0.0,10139.0
Anarki87,256558,12,119,4,6,16,48.05,Male,"Erie, Pennsylvania",1987-06-21,,2009-11-08,2015-12-19 05:25:00,7.3,26.0,2827.0
KagomesLuvr2789,30399,19,323,14,21,250,137.98,Male,"Chicago, Illinois",1991-03-02,,2008-01-08,1900-05-11 01:53:00,6.54,69.0,8320.0
the-dork_knight,1072139,4,115,12,2,20,33.76,Female,Arkham Asylum,1992-04-01,,2011-12-23,2016-04-19 22:58:00,8.06,0.0,2001.0
Nomiko,375204,9,72,15,5,110,37.22,Female,North America,1996-10-03,,2010-08-26,2017-08-01 01:18:00,8.94,49.0,2130.0
1gor,6101150,4,65,0,8,6,59.25,Male,,1998-08-27,,2017-03-12,2018-05-15 17:51:02,6.91,0.0,3585.0
Jesuistygrr,5147165,23,106,1,8,28,48.44,Unknown,,,,2016-01-21,1900-01-05 01:49:00,7.74,0.0,2966.0
Airedae,1070623,0,253,8,0,18,55.31,Male,"Surabaya, Indonesia",1993-04-10,,2011-12-22,2013-05-07 21:35:00,7.37,0.0,3338.0
luishiny,462660,3,103,1,0,1,56.83,Male,Rio grande do sul-brasil,1996-06-14,,2011-03-17,2013-12-30 07:13:00,8.97,0.0,3404.0
forsecond,397653,14,94,0,17,95,38.62,Male,Bulgaria,1994-07-07,,2010-10-19,2015-09-20 10:50:00,7.2,0.0,2313.0
Holland_Novak909,1292501,3,34,0,0,40,15.67,Male,"Sellersburg, IN",1992-02-05,,2012-05-07,2014-12-31 12:14:00,9.7,0.0,928.0
DionyZ,20342,14,69,8,10,61,33.74,Male,,1988-01-01,,2007-11-05,2010-06-30 12:49:00,8.08,1.0,2001.0
PTnici,458078,4,35,6,3,11,23.93,Female,,1993-10-12,,2011-03-06,2013-02-28 04:50:00,7.61,0.0,1378.0
Clarkey,188582,5,37,0,0,2,50.34,Male,"Manchester, England",1991-07-28,,2009-05-31,2009-12-06 15:56:00,8.61,63.0,3034.0
Teczero,176808,1,210,19,7,52,71.26,Male,"Newark, New Jersey",1988-08-24,,2009-04-29,2016-11-05 16:07:00,7.97,0.0,4256.0
iCab,246510,7,472,6,35,281,92.69,Male,"Salem, Oregon",1991-05-30,,2009-10-14,2018-05-18 06:09:57,6.88,4.0,5761.0
UmbreonNova,2329737,4,171,33,32,148,79.6,Male,Canada,,,2013-03-21,2018-05-17 09:32:00,7.97,72.0,4518.0
Kuro4735,217341,16,403,29,47,19,139.86,Male,"Atlanta, GA or NY, New York",1991-03-26,,2009-08-06,2016-11-21 20:43:00,7.26,49.0,8006.0
quellian,117649,8,76,4,21,48,35.98,Non-Binary,Dungeons,1988-03-15,,2008-11-25,1900-05-12 03:40:00,7.19,0.0,2171.0
SukieNeko,877,11,312,48,12,25,67.74,Female,"San Jose, California",1989-11-19,,2006-10-01,2016-05-09 21:12:00,7.49,1.0,4089.0
JazzyZee,1524173,34,56,10,2,87,14.5,Female,England,1989-08-07,,2012-09-20,1900-04-22 10:17:00,8.11,0.0,875.0
pippitypip,7056886,0,88,0,1,20,24.3,Female,"Virginia, US",2001-11-03,,2018-03-14,1900-05-11 11:34:00,8.38,18.0,1439.0
Leaann,693583,8,102,12,7,14,29.13,Unknown,,,,2011-10-04,1900-02-17 18:02:00,7.67,4.0,1691.0
KurosakiFlame,61591,3,148,0,4,0,137.18,Male,Santo André,1994-12-23,,2008-05-18,2017-09-07 16:34:00,7.78,45.0,8176.0
OssoDuro,4090819,1,111,4,4,3,50.47,Male,,1999-02-13,,2014-09-11,2018-05-15 20:26:00,7.48,0.0,2963.0
MsTakamasa,357729,10,77,12,12,95,35.56,Female,Moscow,1995-01-11,,2010-07-19,2013-08-08 03:50:00,7.02,0.0,2104.0
Censoredcry,4651575,5,130,0,0,7,38.43,Male,Portugal,2000-03-16,,2015-06-02,2017-09-12 19:23:00,7.64,1.0,2336.0
migadbr,419841,26,234,14,10,209,109.52,Male,"Bilbao, Spain",1994-03-16,,2010-12-14,2018-05-17 02:33:00,8.16,32.0,6270.0
Koetje,43197,10,530,21,15,13,168.74,Male,"Tilburg, The Netherlands",1992-12-17,,2008-03-15,2016-01-14 01:23:00,8.01,39.0,10104.0
onoda,461792,27,322,26,7,46,85.54,Unknown,Philippines,,,2011-03-15,2015-12-11 05:54:00,6.75,1.0,5446.0
HARUKAE,1660219,12,9,2,7,23,25.49,Female,Europe,,,2012-10-19,1900-04-17 13:14:00,6.64,6.0,1563.0
toboesrain,2129539,50,124,20,7,1693,35.42,Female,Canada,,,2013-02-03,1900-05-06 22:28:00,7.05,4.0,2203.0
T4B3RL0,175872,5,48,1,16,5,29.66,Male,LYON,1982-01-11,,2009-04-27,2009-06-20 03:48:00,7.93,0.0,1733.0
Mictyan,1276267,10,149,14,5,31,82.93,Male,Aracaju,1994-03-03,,2012-04-27,1900-03-22 16:05:00,7.79,8.0,4921.0
hammerfallruelz,315871,3,17,0,0,0,8.64,Male,,1991-08-30,,2010-04-12,2010-05-09 12:41:00,7.9,10.0,508.0
EndlessMaria,8308,6,289,0,1,0,103.46,Unknown,,,,2007-07-24,1900-05-10 15:05:00,7.46,0.0,5956.0
tattooedsibyl,81268,23,35,3,8,48,15.81,Female,Canada,,,2008-07-30,2011-01-21 08:10:00,7.77,9.0,867.0
Itachi-san,3011,40,240,37,0,128,67.35,Male,Amsterdam,,,2007-04-10,1900-03-11 15:57:00,6.97,0.0,4110.0
AveXx,3029467,7,129,1,4,35,58.4,Male,,,,2013-08-11,1900-05-10 05:03:00,7.2,6.0,3360.0
AdonisGeorgiadis,4674620,19,828,22,10,471,236.79,Male,Greece,1989-01-01,,2015-06-14,2017-05-11 14:21:00,6.84,89.0,14484.0
ayumisama,107315,9,137,13,0,7,70.97,Female,,1990-05-27,,2008-10-22,2017-12-07 05:34:00,9.39,0.0,4355.0
PatziePatzie,2534807,51,389,22,21,52,229.12,Male,,1996-06-11,,2013-05-07,1900-05-04 09:59:00,7.97,122.0,13764.0
Yuki_Kuran,72014,16,1040,3,0,22,337.47,Female,"California, United States",1990-07-22,,2008-06-27,1900-05-05 23:33:00,7.48,0.0,19988.0
NoRa21,810733,6,78,5,5,1,58.01,Female,"Madrid, España",1995-09-21,,2011-10-25,2012-08-17 03:58:00,8.3,0.0,3464.0
krzyk19ochan88,281244,22,283,4,6,111,63.93,Male,"Olsztyn, Poland",1988-10-24,,2010-01-10,2018-05-18 10:10:42,7.18,0.0,3701.0
Sizano,5824276,3,203,10,13,5,68.11,Unknown,Germany,1997-01-01,,2016-11-07,1900-01-02 04:08:00,7.55,0.0,4447.0
iKotatsu,1366811,32,525,20,17,58,228.82,Male,Canada,,,2012-06-27,2017-12-29 17:41:00,7.27,21.0,13488.0
HJWeasel,60895,4,70,12,10,11,18.29,Male,Cybertron,1987-12-26,,2008-05-16,2011-12-05 12:26:00,7.43,0.0,998.0
labantnet,157638,19,155,13,20,65,55.62,Male,"Minneapolis, Minnesota",1982-09-03,,2009-03-09,2017-09-01 22:07:00,7.02,14.0,3151.0
ittheclown,41038,31,138,5,6,122,44.32,Female,,,,2008-03-04,2017-06-18 12:39:00,7.6,0.0,2643.0
irbis,424724,53,1109,7,2,322,333.07,Unknown,,,,2010-12-26,2018-05-15 02:10:21,7.2,34.0,19526.0
Sinope_K,500303,44,181,69,6,55,96.37,Female,France,1997-05-24,,2011-06-18,1900-05-13 14:47:00,6.89,6.0,5802.0
Tweedle_Dum,352763,14,231,13,9,7,121.29,Male,Wonderland,1994-09-11,,2010-07-09,1900-01-26 06:13:00,8.21,61.0,7339.0
ssmarko,951599,23,194,30,6,96,63.26,Unknown,,,,2011-11-15,1900-05-09 15:12:00,7.78,65.0,3930.0
PurpsChan,5637230,10,31,0,0,0,12.37,Female,,1996-04-08,,2016-08-20,2017-01-04 20:19:00,8.0,0.0,734.0
eddyak,69410,33,547,46,165,422,145.75,Male,London,1991-06-19,,2008-06-18,1900-05-12 15:57:00,7.35,36.0,8532.0
mellow-osity,41656,23,125,5,11,31,37.02,Female,"Philadelphia, PA",1986-02-27,,2008-03-07,2017-08-28 20:29:00,8.23,23.0,2112.0
karrih,43584,8,69,11,11,162,33.28,Unknown,,,,2008-03-17,1900-04-29 15:14:00,8.34,3.0,2035.0
Peacemakerno56,6806578,2,31,0,0,6,3.67,Unknown,,,,2017-12-15,1900-04-27 01:11:00,9.03,0.0,282.0
Hiza-Chan,55226,64,229,49,52,135,95.29,Female,Somewhere in the US,1990-03-21,,2008-04-22,1900-05-09 21:33:00,7.86,71.0,5433.0
OneLastShot,39481,7,45,3,2,4,42.17,Female,Sweden,1990-09-22,,2008-02-25,2013-05-31 15:31:00,6.8,38.0,2399.0
gigiinwonderland,5576400,4,154,0,1,49,43.13,Female,United States,,,2016-07-24,2018-05-17 06:09:00,7.43,10.0,2724.0
APVersion1,206184,8,74,21,13,0,37.25,Unknown,,,,2009-07-11,2013-06-26 19:10:00,7.51,0.0,2190.0
Momokolo,2855169,37,520,61,0,318,164.61,Unknown,Portugal,,,2013-07-11,1900-05-13 20:36:00,7.47,5.0,10080.0
bl00dgr00ve,99562,19,144,24,30,55,77.2,Male,,,,2008-09-28,2016-09-28 10:15:00,6.87,43.0,4581.0
kyuketsuki284,5903056,7,134,14,3,98,37.89,Male,"Ho Chi Minh, Viet Nam",1994-04-28,,2016-12-15,1900-04-29 01:20:00,6.95,0.0,2234.0
Bevarii,116880,5,105,18,16,129,30.26,Female,The Netherlands,,,2008-11-23,2018-05-15 00:20:59,7.52,2.0,2027.0
zuzoa,83222,9,292,17,30,12,75.11,Female,USA,1991-04-13,,2008-08-05,1900-05-03 15:23:00,7.37,7.0,4519.0
Animeluvful,326033,38,90,11,2,18,79.3,Female,UK,1995-08-21,,2010-05-08,2016-10-22 02:48:00,9.23,0.0,4729.0
Forough,29909,6,102,4,6,28,45.93,Male,"Toronto, Ontario",,,2008-01-06,2008-12-12 01:46:00,7.86,5.0,2733.0
Kaiser-CI,92250,5,115,3,3,11,42.06,Male,Mexico,1990-03-03,,2008-09-05,2009-11-20 15:47:00,8.69,3.0,2493.0
Kuma15,4121227,59,119,34,4,169,50.65,Male,,1992-08-15,,2014-09-24,2018-05-18 02:11:11,8.25,0.0,3009.0
HE_HATES_IT,6121493,16,94,12,11,152,47.56,Male,,,,2017-03-22,2018-05-14 22:59:15,7.83,0.0,2810.0
aaron555prime,4351395,16,103,0,1,61,48.68,Unknown,,,,2014-12-26,1900-04-03 14:04:00,7.44,0.0,2885.0
Nacil,512243,2,317,10,3,52,84.12,Male,,1989-01-01,,2011-07-12,2017-01-09 14:36:00,6.62,17.0,4952.0
Panos_13,4697175,2,99,1,1,15,73.23,Male,"Greece , Athens",1992-06-02,,2015-06-25,2017-12-10 04:45:00,8.04,0.0,4392.0
Shin4869,263301,194,573,8,6,152,448.56,Male,"Bielefeld, Germany",1987-10-30,,2009-11-27,2018-05-15 21:43:46,8.58,278.0,25999.0
CynicalHater,3923483,6,87,8,21,45,40.37,Male,,1966-06-06,,2014-07-13,1900-04-21 20:25:00,7.78,1.0,2314.0
madmanlee,225599,10,165,16,4,84,50.31,Male,Singapore,1993-11-07,,2009-08-25,2017-06-06 03:07:00,7.94,0.0,3028.0
EelWael,3700029,1,68,0,0,9,22.06,Male,,,,2014-04-13,2017-10-25 09:36:00,7.94,1.0,1271.0
FinalShadows,22829,3,59,10,4,5,24.14,Unknown,,,,2007-11-20,2008-06-09 22:40:00,7.61,0.0,1412.0
helium9100,511581,18,521,57,32,142,137.18,Male,"Ludvika, Dalarna",,,2011-07-11,2018-05-13 14:29:00,7.28,40.0,8724.0
GothicLust,30532,2,41,32,22,150,10.5,Female,"Tucson, Arizona",1987-04-09,,2008-01-09,2013-12-01 21:09:00,6.11,0.0,599.0
Dead-Dreaming,207982,8,146,16,3,86,46.56,Male,"Saint-Petersburg, Russia",1995-12-25,,2009-07-15,2014-05-02 11:42:00,7.62,22.0,2701.0
sidew,184894,17,175,37,16,16,75.1,Unknown,,,,2009-05-21,2011-09-20 15:00:00,6.49,51.0,4571.0
Thay_Tsukiyomi,1131697,8,654,6,0,132,229.17,Female,"Santa Catarina, Brasil",1995-05-29,,2012-02-03,2018-05-18 03:11:26,7.98,393.0,14400.0
Engels,3122943,73,206,49,17,112,85.54,Male,Baltimore County,1997-10-06,,2013-09-06,1900-02-25 18:56:00,7.76,34.0,5145.0
Pyro451,5069470,22,150,9,2,51,43.34,Male,"Dallas, Texas",1994-07-19,,2015-12-22,2017-02-19 21:41:00,7.41,5.0,2857.0
Gonz4lez,4688667,5,33,1,0,31,8.33,Male,"Sintra, Portugal",1999-04-24,,2015-06-21,1900-02-06 09:49:00,8.54,0.0,544.0
heldt64,387430,22,290,2,3,73,85.72,Male,secret,1995-06-25,,2010-09-24,1900-04-16 16:23:00,7.93,0.0,5158.0
May_seth14,110220,11,55,6,0,4,70.16,Female,"Morelia, Mexico",1994-08-17,,2008-10-31,2009-05-07 13:41:00,8.96,111.0,4156.0
mattering,78706,21,275,0,4,45,76.7,Male,California,1994-10-18,,2008-07-22,2018-05-18 05:11:32,9.31,0.0,4632.0
ViAshLive,567207,8,81,0,1,2,32.43,Male,,,,2011-09-06,2012-11-27 09:05:00,8.0,0.0,1904.0
Pullman,294198,39,4137,6,93,527,453.05,Male,At the Bottom of the Gravity Well,1989-10-22,,2010-02-13,2018-05-16 04:55:36,5.89,53.0,31932.0
Alex_Leonhart,4405213,16,126,37,7,43,108.46,Male,"Limeira,São Paulo",1989-10-26,,2015-01-10,2018-05-17 07:57:00,8.21,7.0,6486.0
Daenerys20,4544934,8,129,0,29,19,51.72,Female,,1992-04-07,,2015-04-07,1900-05-14 17:09:00,8.03,0.0,3038.0
Ebrietas,117901,4,298,0,42,4,78.31,Unknown,an alien plane consisting only of pain,2019-04-20,,2008-11-26,2018-05-14 19:05:00,4.66,22.0,4345.0
LitaChan,219223,9,159,47,43,10,62.72,Female,Italy,1990-06-03,,2009-08-10,1900-03-26 11:51:00,8.71,4.0,3813.0
NumbSoul_x,547851,4,96,4,17,112,38.7,Female,my wonderland ,1989-06-20,,2011-08-17,2017-06-27 12:28:00,7.77,0.0,2255.0
God_of_Conquest,557605,24,183,0,0,16,103.06,Male,Land of Gods,,,2011-08-27,2012-09-17 19:46:00,8.86,0.0,6173.0
Hillbilly53,3911399,2,102,4,3,91,20.39,Male,United States of America,,,2014-07-09,1900-01-28 19:54:00,7.97,9.0,1212.0
Puja,233617,7,125,7,17,52,54.33,Female,"Lisbon,Portugal",1995-05-11,,2009-09-13,1900-04-08 14:39:00,7.28,0.0,3176.0
FadedWolf19,39525,11,50,4,4,29,40.4,Male,,1991-01-06,,2008-02-25,2010-12-31 17:32:00,8.07,13.0,2410.0
AoiMirai,3607975,5,45,5,0,5,18.31,Female,In an Esper World,,,2014-03-02,2015-06-16 11:51:00,8.43,4.0,1064.0
jessielynne,331877,10,15,0,0,2,27.87,Female,yonkers newyork,1992-09-16,,2010-05-22,2010-05-22 22:42:00,8.6,51.0,1638.0
Suffaru69,5695726,8,207,0,7,14,44.57,Unknown,,,,2016-09-14,2018-05-17 00:05:58,7.44,3.0,2681.0
SophieH,4826043,3,35,0,0,8,8.1,Unknown,,,,2015-08-20,2016-05-11 20:57:00,7.83,0.0,492.0
Atlas-,5124529,35,143,45,7,329,22.48,Unknown,Roanapur,,,2016-01-12,2018-05-18 04:11:49,7.68,1.0,1524.0
kungfutornado,206139,14,27,12,9,4,17.01,Female,Massachusetts,1994-01-17,,2009-07-11,2013-02-24 18:47:00,7.0,0.0,1035.0
memphis92,1177935,3,186,22,1,170,63.4,Unknown,,,,2012-03-02,2012-08-20 11:13:00,8.06,0.0,3738.0
Shaulys,74571,0,24,3,4,15,11.3,Male,,1990-11-03,,2008-07-07,2014-11-13 17:29:00,8.52,9.0,677.0
MrColy69,1094449,16,61,2,3,44,30.41,Male,"Koszalin, Zachodniopomorskie, Poland",1992-08-02,,2012-01-08,2014-07-05 15:44:00,9.05,10.0,12488.0
Numero_Zero,500437,19,1411,0,0,19,341.51,Male,"Grenoble, France",1990-04-12,,2011-06-18,2018-05-16 18:22:19,6.74,228.0,20706.0
joklaro,1999046,56,1022,0,18,117,347.44,Male,Kanto Region,,,2013-01-06,1900-05-16 20:35:00,5.57,39.0,20707.0
AgueroKun10,280212,14,59,4,8,127,18.18,Male,Plymouth UK,1990-04-27,,2010-01-08,2011-04-06 18:34:00,7.86,2.0,1080.0
Romashko,198203,3,45,1,0,2,11.4,Unknown,,,,2009-06-24,1900-03-28 11:31:00,8.09,0.0,654.0
AkaiNamida,14487,3,60,0,7,2,22.15,Unknown,,,,2007-09-22,2009-04-18 06:07:00,7.64,0.0,1306.0
jstrang14,108260,6,240,7,9,14,139.05,Male,Canada,1986-12-20,,2008-10-25,2015-01-11 22:00:00,5.86,26.0,8380.0
Amistrated,1287773,24,493,18,26,84,175.99,Male,istanbul,,,2012-05-04,2017-12-21 01:09:00,7.53,2.0,10485.0
mkw1991,418002,104,279,17,22,166,91.05,Male,Poland,1991-03-11,,2010-12-10,2014-04-30 08:22:00,8.71,9.0,5358.0
ShadowK195,3955529,7,217,6,8,77,132.45,Male,"Hatfield, Pennsylvania",1998-06-29,,2014-07-23,1900-05-13 11:29:00,7.86,16.0,7945.0
Biohazzard,30363,0,182,20,5,381,49.78,Male,"Denver, Colorado",1991-12-29,,2008-01-08,1900-04-13 22:22:00,7.47,26.0,2795.0
mdma,127796,2,430,10,33,15,98.43,Male,in front of you,1990-04-12,,2008-12-27,1900-05-05 05:40:00,6.02,6.0,5880.0
Maidenek,347148,0,318,7,89,140,104.35,Unknown,Poland-Rzeszów,1994-07-22,,2010-06-27,2015-02-19 15:09:00,8.55,12.0,6219.0
Drewge,245057,6,268,20,39,13,128.53,Male,Canada! Eh!,1990-10-18,,2009-10-11,1900-03-07 20:06:00,8.4,36.0,7706.0
Applecb007,6410415,9,47,19,8,392,15.12,Male,MARTE,2002-01-17,,2017-07-17,1900-05-07 12:27:00,7.14,0.0,884.0
xly15,327620,17,206,1,14,7,83.87,Male,"On My Computer, From My Chair, USA",,,2010-05-11,2015-12-21 10:47:00,8.29,54.0,4928.0
Ayako-chan,789325,7,514,27,61,76,125.59,Female,Germany,1997-06-05,,2011-10-21,2018-05-17 07:32:37,8.13,45.0,7534.0
Yokokurama1991,424808,4,159,4,21,12,132.8,Male,,1991-06-11,,2010-12-26,2012-10-11 18:17:00,7.43,240.0,7415.0
koyomi-araragi,1855560,6,226,21,25,145,84.92,Unknown,,,,2012-12-04,1900-03-21 11:23:00,7.21,0.0,4890.0
Celestial_,1807579,6,85,6,8,118,29.92,Female,Bosnia and Herzegovina,1996-08-12,,2012-11-24,1900-04-25 11:42:00,7.81,0.0,1834.0
LobsterRyoma,239029,30,283,50,87,40,173.8,Male,,,,2009-09-26,1900-02-24 07:14:00,7.11,97.0,10280.0
kuruta_tribe,448964,10,221,6,13,12,49.76,Unknown,Kuruta Land,,,2011-02-14,2018-05-14 16:57:00,7.84,10.0,3193.0
malushka007,435292,4,69,6,2,5,35.06,Female,,1994-04-01,,2011-01-15,2012-02-22 10:20:00,9.17,0.0,2079.0
eltern,223183,22,85,12,4,51,72.13,Unknown,,,,2009-08-19,2014-10-09 12:59:00,9.47,0.0,4270.0
phxjkr88,120568,52,449,35,8,209,199.8,Female,"Arizona, United States",,,2008-12-04,1900-01-21 17:58:00,7.34,102.0,12108.0
kufreabia,40642,3,35,2,2,5,18.21,Male,"Edmond, Oklahoma",1984-11-12,,2008-03-02,2014-12-14 02:00:00,8.0,2.0,1087.0
TheVolatileV,3630519,5,154,4,0,71,35.35,Unknown,,,,2014-03-13,2017-06-21 17:41:00,8.46,0.0,2067.0
Kazukii,53259,21,99,6,1,4,40.69,Unknown,,,,2008-04-15,2009-06-19 03:25:00,8.05,19.0,2382.0
mixse,36782,9,14,7,2,1,7.73,Female,"europe,lithuanian",,,2008-02-11,2008-03-24 04:03:00,7.67,0.0,454.0
SarinaMoonshine,945375,6,139,2,8,0,51.93,Female,Stein's lab,1995-07-27,,2011-11-14,2014-11-01 17:28:00,8.11,0.0,3170.0
HurpDurp,1218725,7,274,51,0,172,82.54,Male,Noep,1990-12-05,,2012-03-28,1900-03-14 15:09:00,8.19,47.0,4919.0
Amateratsu,178456,18,765,61,62,110,285.18,Male,"Sofia, Bulgaria",1994-11-08,,2009-05-04,1900-05-08 15:47:00,7.26,116.0,17614.0
Arisaka22,4821922,10,204,21,76,133,37.62,Female,"Halifax, Canada",2002-02-22,,2015-08-18,1900-02-11 15:16:00,7.38,0.0,2269.0
White_Elysion,3292213,36,194,19,6,30,47.95,Female,Paris ,1998-10-21,,2013-10-25,1900-04-26 04:04:00,7.02,6.0,2795.0
outlawvenom,59559,23,193,10,6,72,45.51,Male,"Hillbilly, New Hampshire",1987-12-02,,2008-05-10,2017-04-21 09:34:00,7.23,0.0,2508.0
LuizSW,3143339,3,261,31,5,262,65.82,Male,Brazil,1995-08-15,,2013-09-11,2018-05-18 07:12:40,8.7,0.0,4004.0
The_Narutard,347202,2,47,0,0,2,53.29,Male,"Boise, ID",1985-08-24,,2010-06-27,2011-08-09 00:05:00,8.32,104.0,4037.0
CitizenTwo,6026905,7,101,4,8,4,32.07,Male,,,,2017-02-03,1900-05-12 18:59:00,7.56,2.0,1860.0
TeiChan,561073,1,132,25,10,57,42.85,Female,Michigan,1996-03-09,,2011-08-31,2017-09-22 15:15:00,7.87,2.0,2521.0
Sachon,1329743,16,43,0,0,0,10.49,Unknown,,,,2012-06-03,2013-06-17 13:57:00,9.22,0.0,622.0
TheBattleBunny,1365901,13,197,33,14,270,56.0,Male,"Eientei, Gensokyo",,,2012-06-26,1900-05-12 13:50:00,8.09,5.0,3195.0
Soulus_,3579113,5,60,4,2,49,13.89,Male,"Dapto, NSW",1998-07-02,,2014-02-16,1900-05-16 03:45:00,7.17,1.0,789.0
keyvoker,1776999,17,117,26,3,46,55.0,Female,Philippines,1996-08-01,,2012-11-16,2013-04-05 17:21:00,7.86,16.0,3268.0
KratosXIII,343531,9,178,19,14,24,72.8,Male,,1993-10-26,,2010-06-19,2015-02-26 08:28:00,7.94,27.0,4356.0
Zetowata,222597,17,156,73,3,46,67.6,Female,On your screen x3,,,2009-08-18,2017-03-20 16:00:00,8.44,13.0,4123.0
thklx1,4084845,17,21,2,6,12,7.18,Male,"Minas Gerais, Brazil",1998-07-10,,2014-09-08,1900-05-03 22:33:00,8.93,0.0,409.0
xShandownX,1462583,18,185,3,3,173,63.58,Male,,1994-12-17,,2012-08-16,2015-03-29 21:05:00,7.1,0.0,3804.0
RobAndDiana,225615,20,19,0,11,49,3.82,Male,"Levittown, PA, USA",1973-10-07,,2009-08-25,2010-07-12 16:26:00,7.96,0.0,180.0
Arisu_utau,296789,52,192,21,14,59,57.8,Female,Brazil,1993-12-27,,2010-02-20,1900-05-15 16:41:00,9.04,2.0,3482.0
DigitalDevilSin,6439405,11,163,20,10,95,67.05,Male,,1993-01-23,,2017-07-28,1900-05-11 19:08:00,6.98,0.0,3977.0
HeartSeeker,78995,0,30,5,40,6,28.76,Male,Travelling between Sylvarant and Teth' ella,,,2008-07-23,2009-09-02 03:33:00,6.91,24.0,1621.0
psychodrive,5528058,7,81,15,16,83,31.61,Unknown,,,,2016-07-05,2018-05-16 17:55:17,7.98,2.0,1880.0
temujin,57976,183,1078,8,11,70,387.48,Male,"Tulsa, Oklahoma",1987-06-01,,2008-05-04,2018-05-18 11:13:03,6.73,63.0,23297.0
Poltavskaya,5046184,6,143,9,15,212,34.33,Female,Russia,,,2015-12-12,1900-05-16 13:30:00,5.62,5.0,2001.0
headshot666,117202,9,154,3,1,27,91.44,Male,"Braga, Portugal",,,2008-11-24,2011-05-28 02:57:00,5.89,0.0,5446.0
suzunehajime,1222971,27,134,7,5,76,44.87,Male,,1997-01-01,,2012-03-30,2014-12-26 08:32:00,8.9,0.0,2710.0
Jantian,1097237,8,174,21,4,25,76.9,Male,"Melbourne, Victoria",,,2012-01-10,1900-03-09 05:04:00,7.64,4.0,4542.0
erastale,110986,9,20,1,0,0,7.2,Unknown,,,,2008-11-03,2014-01-09 11:57:00,8.8,0.0,426.0
Shimatani,117789,1,26,0,0,0,7.61,Unknown,,,,2008-11-26,2011-05-01 13:48:00,9.07,0.0,444.0
dinnozap,5548081,2,31,1,12,14,9.25,Unknown,,,,2016-07-13,1900-05-10 13:59:00,9.55,0.0,541.0
Shiho,227771,2,175,1,9,15,82.81,Male,Eeklo (Belgium),1993-10-24,,2009-08-30,2016-12-09 12:28:00,8.07,15.0,4946.0
Hyoga,98714,22,129,10,5,39,65.27,Female,"Fehérgyarmat, Hungary",1992-10-15,,2008-09-26,2011-10-31 06:08:00,8.32,35.0,4082.0
mlc,380001,11,204,8,3,109,74.27,Unknown,,,,2010-09-06,1900-03-14 10:46:00,7.12,0.0,4436.0
Ruri01,351868,4,503,0,0,217,62.91,Female,Germany =D,1994-02-06,,2010-07-07,2018-05-17 18:33:48,8.77,0.0,3810.0
tastybear,1129895,12,131,12,23,79,33.23,Female,"Atlanta, GA",,,2012-02-02,1900-04-01 08:46:00,7.04,0.0,1950.0
